epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,115948,1.27827,2.4599,1.20921,0.65383,0.5356,0.57324,0.36139,1.27724,2.70616,1.22203,0.0042085,0.0042085,0.0042085
119,116947,1.27247,2.46179,1.20325,0.65228,0.5363,0.5731,0.36122,1.27719,2.70744,1.22188,0.004159,0.004159,0.004159
120,117933,1.26767,2.44657,1.20695,0.65017,0.53757,0.57278,0.36123,1.27699,2.70818,1.22115,0.0041095,0.0041095,0.0041095
121,118911,1.26357,2.42773,1.20527,0.65347,0.53705,0.57323,0.3619,1.27648,2.70758,1.22064,0.00406,0.00406,0.00406
122,119891,1.26861,2.43436,1.20615,0.6555,0.53706,0.5733,0.36165,1.27619,2.70692,1.22022,0.0040105,0.0040105,0.0040105
123,120887,1.26423,2.41283,1.20367,0.65639,0.5382,0.57416,0.36196,1.27585,2.70704,1.22006,0.003961,0.003961,0.003961
124,121853,1.26491,2.42001,1.20314,0.65527,0.53832,0.57397,0.36193,1.27534,2.70502,1.21994,0.0039115,0.0039115,0.0039115
125,122819,1.25545,2.39466,1.20397,0.65377,0.54025,0.57386,0.36172,1.27478,2.70574,1.21957,0.003862,0.003862,0.003862
126,123801,1.26302,2.39793,1.19799,0.64854,0.54194,0.57374,0.36169,1.27473,2.70589,1.21925,0.0038125,0.0038125,0.0038125
127,124786,1.26032,2.40259,1.20133,0.65041,0.53986,0.57359,0.36201,1.27496,2.70586,1.21942,0.003763,0.003763,0.003763
128,125776,1.26095,2.38788,1.19689,0.6514,0.54048,0.57363,0.36212,1.27505,2.70735,1.21935,0.0037135,0.0037135,0.0037135
129,126749,1.25943,2.38889,1.20453,0.64836,0.54094,0.57372,0.36202,1.27541,2.70789,1.21945,0.003664,0.003664,0.003664
130,127732,1.25946,2.36876,1.19998,0.64929,0.54047,0.57404,0.36266,1.27529,2.70624,1.21931,0.0036145,0.0036145,0.0036145
131,128698,1.2583,2.37945,1.19961,0.64959,0.54009,0.57368,0.36229,1.27525,2.70739,1.21932,0.003565,0.003565,0.003565
132,129693,1.25681,2.36147,1.20353,0.6494,0.54076,0.57382,0.36243,1.27569,2.70811,1.21955,0.0035155,0.0035155,0.0035155
133,130688,1.25706,2.35109,1.19958,0.64804,0.54294,0.57331,0.36236,1.27559,2.7089,1.21944,0.003466,0.003466,0.003466
