epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,316573,1.15643,1.95758,1.19357,0.64478,0.57341,0.5982,0.38151,1.2342,2.5799,1.23429,0.001684,0.001684,0.001684
170,318426,1.15617,1.95285,1.19179,0.64545,0.57245,0.59803,0.38145,1.23421,2.58018,1.23425,0.0016345,0.0016345,0.0016345
171,320240,1.16049,1.95115,1.19349,0.64639,0.57181,0.59836,0.38187,1.23417,2.58076,1.23433,0.001585,0.001585,0.001585
172,322089,1.15629,1.94634,1.19098,0.64601,0.57147,0.59819,0.38143,1.23428,2.58076,1.23434,0.0015355,0.0015355,0.0015355
173,323922,1.15859,1.94381,1.19405,0.64668,0.57079,0.59811,0.38153,1.23446,2.5811,1.23438,0.001486,0.001486,0.001486
174,325789,1.15413,1.9329,1.18886,0.64724,0.5706,0.59821,0.38135,1.23455,2.58255,1.23438,0.0014365,0.0014365,0.0014365
175,327661,1.14982,1.92029,1.18881,0.64703,0.57035,0.59801,0.38106,1.23467,2.58316,1.23449,0.001387,0.001387,0.001387
176,329534,1.14742,1.90869,1.18804,0.64681,0.57043,0.59792,0.38129,1.23461,2.58365,1.23439,0.0013375,0.0013375,0.0013375
177,331380,1.14499,1.91239,1.19046,0.6471,0.57079,0.59798,0.3813,1.23469,2.58451,1.23441,0.001288,0.001288,0.001288
178,333226,1.15019,1.91441,1.18926,0.64671,0.57077,0.59779,0.38112,1.2349,2.58515,1.23457,0.0012385,0.0012385,0.0012385
179,335097,1.14315,1.90273,1.18822,0.64592,0.57209,0.59777,0.3813,1.23481,2.5859,1.23458,0.001189,0.001189,0.001189
180,336974,1.15177,1.91542,1.18791,0.64749,0.56958,0.59742,0.38119,1.23481,2.58688,1.23451,0.0011395,0.0011395,0.0011395
181,338819,1.14275,1.88504,1.18394,0.64981,0.56692,0.5972,0.38096,1.23493,2.58733,1.23456,0.00109,0.00109,0.00109
182,340688,1.1429,1.87818,1.18032,0.64987,0.56564,0.59733,0.38115,1.23488,2.58837,1.2346,0.0010405,0.0010405,0.0010405
183,342560,1.14275,1.88483,1.18514,0.65007,0.56539,0.59715,0.38098,1.23499,2.58941,1.23464,0.000991,0.000991,0.000991
184,344429,1.13728,1.86736,1.18384,0.64909,0.56651,0.59701,0.38091,1.23508,2.59069,1.23466,0.0009415,0.0009415,0.0009415
185,346214,1.1413,1.87049,1.1843,0.64875,0.56585,0.59696,0.38085,1.23502,2.59179,1.23457,0.000892,0.000892,0.000892
