epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,128801,1.03818,1.69019,1.15406,0.89551,0.84026,0.89859,0.66791,1.07208,1.74964,1.18514,0.000892,0.000892,0.000892
186,129502,1.03144,1.68176,1.15364,0.89561,0.84023,0.89884,0.66809,1.07192,1.74858,1.18487,0.0008425,0.0008425,0.0008425
187,130194,1.03343,1.67928,1.15098,0.90045,0.83676,0.89915,0.66858,1.07175,1.7474,1.18458,0.000793,0.000793,0.000793
188,130892,1.02812,1.66812,1.15132,0.89762,0.83962,0.89927,0.66858,1.07155,1.74659,1.18437,0.0007435,0.0007435,0.0007435
189,131589,1.03068,1.66834,1.1519,0.89772,0.83908,0.89927,0.66837,1.07154,1.74578,1.18422,0.000694,0.000694,0.000694
190,132287,1.02279,1.65146,1.1542,0.89811,0.83826,0.89935,0.66873,1.07123,1.7445,1.18389,0.0006445,0.0006445,0.0006445
191,132978,1.03006,1.65806,1.15313,0.89809,0.83855,0.89941,0.66905,1.0712,1.74553,1.18385,0.000595,0.000595,0.000595
192,133677,1.02333,1.65038,1.14935,0.89992,0.83698,0.89921,0.66933,1.07099,1.74383,1.18357,0.0005455,0.0005455,0.0005455
193,134380,1.02793,1.64157,1.14838,0.90274,0.8364,0.89947,0.66942,1.07103,1.74347,1.18352,0.000496,0.000496,0.000496
194,135079,1.02312,1.6454,1.15147,0.90267,0.83642,0.89953,0.66973,1.07105,1.74225,1.18344,0.0004465,0.0004465,0.0004465
195,135773,1.01949,1.63162,1.14867,0.90316,0.83711,0.89995,0.66982,1.07105,1.7424,1.18343,0.000397,0.000397,0.000397
196,136471,1.01535,1.62118,1.14398,0.90424,0.83651,0.89984,0.66941,1.07086,1.74128,1.18329,0.0003475,0.0003475,0.0003475
197,137155,1.01567,1.62035,1.14295,0.90327,0.83724,0.9,0.66973,1.07095,1.74045,1.18334,0.000298,0.000298,0.000298
198,137847,1.01569,1.6199,1.14406,0.90228,0.83688,0.90019,0.66992,1.07112,1.73931,1.18331,0.0002485,0.0002485,0.0002485
199,138535,1.01024,1.60862,1.14353,0.90185,0.83739,0.90042,0.67006,1.07114,1.73796,1.18328,0.000199,0.000199,0.000199
200,139229,1.01719,1.61545,1.13882,0.904,0.83545,0.90053,0.67001,1.07098,1.73653,1.18315,0.0001495,0.0001495,0.0001495
