epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,32995.5,1.23975,2.27335,0.94234,0.50605,0.371,0.38104,0.22352,1.23464,2.53506,0.93317,0.000793,0.000793,0.000793
188,33170.2,1.23689,2.26085,0.94394,0.50544,0.37062,0.38099,0.22342,1.23472,2.53498,0.9331,0.0007435,0.0007435,0.0007435
189,33345.4,1.2373,2.25983,0.94258,0.50757,0.36939,0.38118,0.22334,1.23465,2.53544,0.9331,0.000694,0.000694,0.000694
190,33522.7,1.23987,2.26666,0.94254,0.50743,0.3694,0.38098,0.22335,1.23488,2.53571,0.9331,0.0006445,0.0006445,0.0006445
191,33698.2,1.24282,2.27374,0.94173,0.50595,0.37011,0.38108,0.22344,1.23481,2.53568,0.93311,0.000595,0.000595,0.000595
192,33874.8,1.23308,2.25568,0.94298,0.50695,0.36965,0.38108,0.22343,1.23473,2.53571,0.93304,0.0005455,0.0005455,0.0005455
193,34053.3,1.24153,2.25305,0.94031,0.50666,0.36946,0.38098,0.22345,1.23473,2.53627,0.93304,0.000496,0.000496,0.000496
194,34228.7,1.23908,2.25418,0.93959,0.50694,0.3688,0.38084,0.22359,1.23482,2.53687,0.93303,0.0004465,0.0004465,0.0004465
195,34406.8,1.23024,2.246,0.93902,0.50682,0.36874,0.38104,0.22352,1.23479,2.53666,0.93299,0.000397,0.000397,0.000397
196,34582.7,1.23385,2.24773,0.94111,0.50532,0.36986,0.3809,0.22344,1.23458,2.53637,0.93293,0.0003475,0.0003475,0.0003475
197,34761.7,1.23031,2.23993,0.94158,0.5071,0.3692,0.3811,0.22345,1.23463,2.53724,0.93293,0.000298,0.000298,0.000298
198,34936.4,1.24159,2.25472,0.94364,0.50669,0.36925,0.38092,0.22335,1.23452,2.53746,0.93291,0.0002485,0.0002485,0.0002485
199,35112.8,1.23074,2.23596,0.93849,0.50701,0.36934,0.38068,0.22326,1.23446,2.53864,0.93292,0.000199,0.000199,0.000199
200,35290.3,1.23364,2.24065,0.94114,0.50704,0.36949,0.38082,0.22325,1.23426,2.53869,0.93285,0.0001495,0.0001495,0.0001495
