epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,45595.9,1.35992,2.62862,1.08575,0.53104,0.41067,0.42806,0.25441,1.37321,3.02392,1.09635,0.0011395,0.0011395,0.0011395
181,45849.9,1.35944,2.63269,1.08689,0.53376,0.41036,0.42798,0.25421,1.37315,3.02443,1.09625,0.00109,0.00109,0.00109
182,46094.7,1.35544,2.6132,1.08084,0.5345,0.40931,0.42793,0.2542,1.37344,3.02407,1.0964,0.0010405,0.0010405,0.0010405
183,46338.1,1.35986,2.61953,1.0838,0.53316,0.41011,0.4281,0.2542,1.37342,3.0242,1.09646,0.000991,0.000991,0.000991
184,46582,1.36155,2.61818,1.08465,0.5343,0.4093,0.42804,0.25421,1.37339,3.02453,1.09642,0.0009415,0.0009415,0.0009415
185,46826.6,1.35294,2.59902,1.0804,0.53513,0.40801,0.42795,0.25416,1.37334,3.02441,1.09639,0.000892,0.000892,0.000892
186,47077.8,1.35883,2.61187,1.08107,0.53417,0.40888,0.42809,0.25412,1.3735,3.02523,1.09648,0.0008425,0.0008425,0.0008425
187,47332.6,1.34851,2.58506,1.08061,0.53609,0.40772,0.42785,0.25398,1.37354,3.02538,1.09654,0.000793,0.000793,0.000793
188,47584.6,1.34872,2.58257,1.08447,0.53601,0.40795,0.42799,0.25397,1.37374,3.02578,1.09671,0.0007435,0.0007435,0.0007435
189,47840.1,1.34994,2.58437,1.08041,0.53515,0.4076,0.42767,0.25374,1.37379,3.02645,1.09675,0.000694,0.000694,0.000694
190,48093.3,1.3511,2.58087,1.08282,0.53263,0.40831,0.42704,0.25359,1.37397,3.02733,1.09674,0.0006445,0.0006445,0.0006445
191,48348.7,1.35287,2.58849,1.07877,0.5298,0.40997,0.42701,0.25358,1.37401,3.02749,1.09671,0.000595,0.000595,0.000595
192,48601.7,1.34374,2.57249,1.0802,0.52997,0.40883,0.42678,0.25349,1.37393,3.02784,1.09672,0.0005455,0.0005455,0.0005455
193,48860.6,1.34902,2.56568,1.07785,0.53153,0.40823,0.42667,0.25352,1.3741,3.02851,1.09678,0.000496,0.000496,0.000496
194,49116.8,1.35118,2.56687,1.07621,0.53092,0.40835,0.42657,0.25355,1.37404,3.02915,1.09677,0.0004465,0.0004465,0.0004465
195,49371.9,1.34168,2.5596,1.07732,0.53078,0.40869,0.42646,0.25331,1.37403,3.02957,1.09683,0.000397,0.000397,0.000397
196,49628.7,1.3435,2.55539,1.07882,0.52979,0.4087,0.42646,0.25324,1.37403,3.02957,1.0968,0.0003475,0.0003475,0.0003475
197,49883.5,1.34187,2.54628,1.07882,0.52879,0.40881,0.42665,0.25333,1.37407,3.02983,1.09681,0.000298,0.000298,0.000298
198,50141.2,1.35372,2.56952,1.08157,0.52856,0.40928,0.42658,0.2533,1.3742,3.03068,1.09684,0.0002485,0.0002485,0.0002485
199,50393.4,1.34354,2.54775,1.07591,0.53016,0.409,0.42661,0.25329,1.37411,3.03136,1.09689,0.000199,0.000199,0.000199
200,50646.3,1.34462,2.54672,1.07883,0.52975,0.40923,0.42662,0.2534,1.37433,3.03123,1.09701,0.0001495,0.0001495,0.0001495
