epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,61287.8,1.21656,2.15032,1.0699,0.60316,0.48955,0.51318,0.31706,1.22943,2.56868,1.07681,0.004852,0.004852,0.004852
106,61871.6,1.21781,2.15361,1.06458,0.60646,0.48402,0.51219,0.31647,1.22954,2.57102,1.07677,0.0048025,0.0048025,0.0048025
107,62439.9,1.2057,2.12529,1.06249,0.60094,0.48734,0.51188,0.31612,1.22947,2.57228,1.0768,0.004753,0.004753,0.004753
108,63006.2,1.20858,2.11504,1.06472,0.60618,0.48639,0.5108,0.31559,1.22931,2.57454,1.07665,0.0047035,0.0047035,0.0047035
109,63578,1.21315,2.12462,1.06466,0.60744,0.48634,0.50977,0.31505,1.22922,2.57741,1.07616,0.004654,0.004654,0.004654
110,64169.9,1.2043,2.10466,1.0628,0.6104,0.48429,0.50973,0.31487,1.22929,2.58188,1.07594,0.0046045,0.0046045,0.0046045
111,64748.9,1.201,2.09622,1.06459,0.61402,0.48065,0.50912,0.31513,1.22891,2.58214,1.07596,0.004555,0.004555,0.004555
112,65327,1.20688,2.09744,1.06277,0.60491,0.4838,0.50854,0.31478,1.22863,2.58499,1.07586,0.0045055,0.0045055,0.0045055
113,65907.8,1.20317,2.09539,1.05985,0.61095,0.48055,0.50947,0.31514,1.22802,2.5877,1.07553,0.004456,0.004456,0.004456
114,66480.4,1.20291,2.07941,1.06069,0.61243,0.47945,0.50992,0.31541,1.22711,2.58784,1.0747,0.0044065,0.0044065,0.0044065
115,67063.4,1.199,2.06552,1.05432,0.61418,0.47914,0.51003,0.31513,1.22669,2.58815,1.07464,0.004357,0.004357,0.004357
116,67647.6,1.20624,2.07618,1.06043,0.61606,0.48013,0.5095,0.31504,1.22713,2.59141,1.07479,0.0043075,0.0043075,0.0043075
117,68231.7,1.19579,2.06314,1.05785,0.61131,0.48006,0.50861,0.31497,1.22646,2.59171,1.07471,0.004258,0.004258,0.004258
118,68821.6,1.20013,2.05933,1.06068,0.60954,0.48454,0.50798,0.31505,1.22637,2.59297,1.0746,0.0042085,0.0042085,0.0042085
119,69405,1.19639,2.04219,1.05581,0.61195,0.48087,0.50746,0.31467,1.22645,2.59488,1.07454,0.004159,0.004159,0.004159
120,69983.3,1.19221,2.02943,1.05505,0.60863,0.48151,0.50817,0.31478,1.22688,2.59815,1.0745,0.0041095,0.0041095,0.0041095
121,70556,1.18665,2.02711,1.05363,0.60847,0.48121,0.50791,0.31453,1.2272,2.60022,1.07462,0.00406,0.00406,0.00406
122,71128.4,1.19117,2.02234,1.05518,0.60796,0.47992,0.50751,0.31447,1.22694,2.60024,1.07457,0.0040105,0.0040105,0.0040105
123,71710.4,1.19099,2.02095,1.0537,0.60344,0.48237,0.50753,0.31451,1.22665,2.60403,1.0744,0.003961,0.003961,0.003961
124,72283,1.1891,2.01082,1.05555,0.60464,0.48224,0.5075,0.3141,1.22744,2.60492,1.07466,0.0039115,0.0039115,0.0039115
125,72873.6,1.18179,2.00069,1.05262,0.6033,0.4826,0.50759,0.31444,1.22714,2.6061,1.07467,0.003862,0.003862,0.003862
126,73442.8,1.1827,1.9953,1.05015,0.6007,0.48537,0.50708,0.31403,1.22722,2.60578,1.07475,0.0038125,0.0038125,0.0038125
127,74005.6,1.18071,1.98751,1.05302,0.60327,0.48312,0.50663,0.31378,1.22727,2.6064,1.07482,0.003763,0.003763,0.003763
128,74580.4,1.18193,1.98415,1.05068,0.60244,0.48161,0.50641,0.31375,1.22751,2.60936,1.07523,0.0037135,0.0037135,0.0037135
129,75154.5,1.17774,1.97142,1.04889,0.60123,0.48321,0.50653,0.31387,1.22784,2.61226,1.07543,0.003664,0.003664,0.003664
130,75727,1.18029,1.96819,1.0474,0.60355,0.48489,0.50619,0.31352,1.22783,2.61441,1.07543,0.0036145,0.0036145,0.0036145
131,76303.1,1.18139,1.96465,1.04693,0.6037,0.48499,0.50635,0.31351,1.22794,2.61528,1.07541,0.003565,0.003565,0.003565
132,76877.3,1.17478,1.95248,1.04893,0.60024,0.48759,0.50607,0.31335,1.22804,2.6166,1.07557,0.0035155,0.0035155,0.0035155
133,77456.4,1.1688,1.93949,1.04411,0.59911,0.4871,0.5064,0.31368,1.22829,2.6183,1.07572,0.003466,0.003466,0.003466
134,78026.6,1.16545,1.93553,1.04606,0.6005,0.4857,0.50598,0.31319,1.22838,2.61981,1.07589,0.0034165,0.0034165,0.0034165
135,78596.4,1.16619,1.92566,1.04423,0.59854,0.4873,0.50583,0.31308,1.22828,2.62062,1.07598,0.003367,0.003367,0.003367
136,79170.6,1.16681,1.92478,1.03965,0.60181,0.48556,0.50561,0.31258,1.22833,2.62206,1.07592,0.0033175,0.0033175,0.0033175
137,79744.5,1.16769,1.92129,1.04469,0.60296,0.4835,0.50487,0.312,1.2285,2.62433,1.07587,0.003268,0.003268,0.003268
138,80312.7,1.16824,1.92329,1.0444,0.60731,0.47941,0.50463,0.31167,1.22856,2.62645,1.07589,0.0032185,0.0032185,0.0032185
139,80885.1,1.16402,1.90869,1.04371,0.60964,0.47875,0.50436,0.31188,1.22895,2.62781,1.07608,0.003169,0.003169,0.003169
140,81467.5,1.1641,1.90846,1.0397,0.60965,0.47902,0.50509,0.31227,1.22895,2.6297,1.0761,0.0031195,0.0031195,0.0031195
141,82045.7,1.15638,1.88892,1.04032,0.60894,0.4796,0.50524,0.31224,1.22902,2.63052,1.07609,0.00307,0.00307,0.00307
142,82625.7,1.16338,1.88979,1.04166,0.60878,0.48042,0.50497,0.31212,1.22916,2.63306,1.07598,0.0030205,0.0030205,0.0030205
143,83209.6,1.15886,1.88927,1.03919,0.60535,0.48252,0.50491,0.31212,1.22913,2.63373,1.07584,0.002971,0.002971,0.002971
144,83787.4,1.15802,1.87721,1.04015,0.60411,0.48318,0.50504,0.31206,1.2292,2.63591,1.07578,0.0029215,0.0029215,0.0029215
145,84355.9,1.15257,1.87017,1.03798,0.60665,0.48252,0.50503,0.31216,1.22947,2.63652,1.07585,0.002872,0.002872,0.002872
146,84933,1.15308,1.86691,1.03521,0.60582,0.48106,0.50472,0.31172,1.22969,2.63854,1.07603,0.0028225,0.0028225,0.0028225
147,85518.3,1.14757,1.85566,1.0336,0.60454,0.48154,0.50476,0.31189,1.22997,2.63955,1.07609,0.002773,0.002773,0.002773
148,86098.9,1.14871,1.85619,1.03441,0.60597,0.48155,0.50495,0.31196,1.23025,2.64175,1.07616,0.0027235,0.0027235,0.0027235
149,86678.5,1.14368,1.83836,1.0348,0.60876,0.47765,0.50494,0.31186,1.23052,2.64439,1.07614,0.002674,0.002674,0.002674
150,87252.5,1.14302,1.83068,1.03388,0.60842,0.47756,0.50478,0.31185,1.23075,2.64522,1.07613,0.0026245,0.0026245,0.0026245
151,87824.4,1.14191,1.82838,1.03406,0.61085,0.4774,0.50447,0.31152,1.23094,2.64658,1.07616,0.002575,0.002575,0.002575
152,88405.6,1.14432,1.83586,1.0352,0.61094,0.47772,0.50394,0.31153,1.23093,2.64899,1.07613,0.0025255,0.0025255,0.0025255
153,88985.4,1.13835,1.81942,1.03388,0.60805,0.47803,0.50373,0.31143,1.23143,2.6509,1.07641,0.002476,0.002476,0.002476
